BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,BALANCE_CAT,UTILIZATION,UTIL_CAT,PAYMENT_EFF,SPENDING_INTENSITY,TOTAL_TRX,LOG_PURCHASES,LOG_CASH_ADVANCE,Cluster
229.461086,1.0,3669.72,3669.72,0.0,0.0,1.0,1.0,0.0,0.0,0.0,26.0,13000.0,3512.263933,217.919829,1.0,12.0,Low,0.017650852769230767,Low,16.04360805982541,15.923382396974384,26.0,8.208143107092903,0.0,1
1307.177673,1.0,0.0,0.0,0.0,435.240217,0.0,0.0,0.0,0.25,3.0,0.0,3000.0,857.062706,375.080858,0.0,12.0,Medium,0.435725891,Medium,2.2789320109453697,0.0,3.0,0.0,6.078193048050288,3
4408.242337,1.0,324.3,324.3,0.0,3965.922581,0.083333,0.083333,0.0,0.666667,16.0,2.0,7000.0,7975.31466,1302.96803,0.166667,12.0,High,0.6297489052857143,Medium,6.116188799506074,0.073550051281747,18.0,5.784747833479305,8.285745904568916,4
785.429991,1.0,0.0,0.0,0.0,277.70324,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,327.423796,168.363818,0.0,12.0,Medium,0.6545249925,Medium,1.933257054939562,0.0,1.0,0.0,5.630147559823988,3
1064.872909,0.363636,0.0,0.0,0.0,3358.172644,0.0,0.0,0.0,0.25,8.0,0.0,10500.0,20740.15941,671.319778,0.25,12.0,Medium,0.10141646752380952,Low,30.84865281175768,0.0,8.0,0.0,8.119449985731205,4
24.389998,0.181818,0.0,0.0,0.0,1369.366015,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,10893.77844,54.765004,1.0,12.0,Low,0.008129999333333332,Low,195.35152261443397,0.0,1.0,0.0,7.222833147373739,3
2739.711796,1.0,847.66,765.8,81.86,1201.188255,1.0,1.0,0.583333,0.083333,1.0,20.0,7500.0,3273.326636,718.558976,0.0,12.0,High,0.3652949061333333,Medium,4.5490734535705375,0.30928461768112153,21.0,6.743658634958844,7.091898720968253,4
4.908888,0.454545,133.16,0.0,133.16,0.0,0.333333,0.0,0.25,0.0,0.0,4.0,6500.0,210.448172,111.554771,0.5,12.0,Low,0.0007552135384615385,Low,1.8697401285637194,22.53554306664807,4.0,4.8990331175149535,0.0,1
1471.640654,1.0,285.69,285.69,0.0,463.813261,0.25,0.25,0.0,0.25,4.0,3.0,3000.0,389.787483,421.667803,0.0,12.0,Medium,0.4905468846666667,Medium,0.9222076539385708,0.19399844709162836,7.0,5.65840149261586,6.141635735681487,3
1241.882057,1.0,94.0,94.0,0.0,234.639631,0.083333,0.083333,0.0,0.083333,1.0,1.0,1400.0,539.459472,456.550057,0.0,12.0,Medium,0.8870586121428572,High,1.179017385632191,0.07563066782611055,2.0,4.553876891600541,5.462303650704204,3
7496.171727,1.0,0.0,0.0,0.0,7107.137059,0.0,0.0,0.0,0.666667,22.0,0.0,10500.0,2933.325551,3178.835456,0.0,12.0,High,0.7139211168571429,High,0.9224771506541752,0.0,22.0,0.0,8.868995471446546,4
49.074293,0.818182,330.25,330.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,5.0,2500.0,509.309215,134.968858,0.0,12.0,Low,0.0196297172,Low,3.74577842670415,6.5952004554512635,5.0,5.802873377300432,0.0,1
1494.221853,1.0,356.62,308.26,48.36,0.0,0.333333,0.25,0.166667,0.0,0.0,6.0,1600.0,641.34086,663.87709,0.0,12.0,Medium,0.933888658125,High,0.964600630170608,0.2385064124661372,6.0,5.879470970147057,0.0,3
1317.547661,1.0,1987.76,1062.44,925.32,0.0,1.0,0.5,0.916667,0.0,0.0,36.0,6000.0,753.735014,306.442797,0.0,12.0,Medium,0.21959127683333335,Low,2.4516268436108457,1.507537466254699,36.0,7.5952666079234525,0.0,1
158.919439,1.0,0.0,0.0,0.0,787.758817,0.0,0.0,0.0,0.25,3.0,0.0,4400.0,554.846112,173.790575,0.0,12.0,Low,0.03611805431818182,Low,3.1743479990268355,0.0,3.0,0.0,6.670460592239854,3
1908.403984,1.0,657.05,0.0,657.05,0.0,1.0,0.0,1.0,0.0,0.0,17.0,2000.0,894.424776,915.822464,0.0,12.0,High,0.954201992,High,0.9755703106332263,0.34411261603400944,17.0,6.489280916280332,0.0,3
3632.344231,1.0,83.45,0.0,83.45,1136.000468,0.25,0.0,0.25,0.166667,2.0,3.0,7000.0,837.430224,1596.597441,0.0,12.0,High,0.5189063187142857,Medium,0.5241809998617794,0.0229678210195438,5.0,4.436159643253809,7.03614890535995,3
9699.252383,1.0,0.0,0.0,0.0,10630.32102,0.0,0.0,0.0,0.833333,27.0,0.0,10000.0,13001.03715,3897.073997,0.0,12.0,High,0.9699252382999999,High,3.335246370388489,0.0,27.0,0.0,9.27155973642756,4
66.066065,0.818182,995.62,402.79,592.83,0.0,1.0,1.0,0.666667,0.0,0.0,30.0,7500.0,767.241839,133.121651,0.5,12.0,Low,0.008808808666666666,Low,5.7204920553803795,14.845361808539089,30.0,6.904369553877928,0.0,1
700.100691,1.0,7244.98,2457.47,4787.51,0.0,1.0,0.833333,1.0,0.0,0.0,110.0,6200.0,6151.929937,197.28441,0.75,12.0,Medium,0.11291946629032258,Low,31.025787337491636,10.33372252089251,110.0,8.888202111307686,0.0,0
1215.047947,1.0,0.0,0.0,0.0,204.182088,0.0,0.0,0.0,0.166667,2.0,0.0,1500.0,315.553886,315.206825,0.0,12.0,Medium,0.8100319646666667,High,0.9979350888457262,0.0,2.0,0.0,5.323897819038239,3
148.180803,0.818182,1200.0,0.0,1200.0,0.0,0.5,0.0,0.416667,0.0,0.0,12.0,8000.0,1654.263363,129.321856,0.714286,12.0,Low,0.018522600375,Low,12.693675594982318,8.043930424479615,12.0,7.0909098220799835,0.0,1
508.598624,1.0,0.0,0.0,0.0,950.084436,0.0,0.0,0.0,0.083333,1.0,0.0,11500.0,974.764661,217.361776,0.0,12.0,Medium,0.04422596730434782,Low,4.463989434671021,0.0,1.0,0.0,6.857602845144583,3
480.596706,1.0,757.8,0.0,757.8,0.0,0.75,0.0,0.666667,0.0,0.0,18.0,8000.0,345.385827,166.714261,0.0,12.0,Medium,0.06007458825,Low,2.059370651849338,1.5735157457659188,18.0,6.631738238060859,0.0,1
1869.125099,0.545455,158.2,158.2,0.0,1402.159983,0.083333,0.083333,0.0,0.083333,1.0,1.0,6500.0,6585.792428,559.387332,0.090909,12.0,High,0.28755770753846155,Low,11.75221503401151,0.08459327137237678,2.0,5.0701612734102826,7.246482102824717,3
1654.369427,1.0,736.24,480.0,256.24,0.0,1.0,0.166667,0.916667,0.0,0.0,20.0,7000.0,2267.012612,518.201767,0.083333,12.0,High,0.23633848957142858,Low,4.366342250911484,0.44475872756347573,20.0,6.602913483683422,0.0,1
1537.935236,0.818182,68.0,68.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,3000.0,3845.144477,709.872779,0.0,12.0,High,0.5126450786666666,Medium,5.409047287489397,0.04418639485878924,1.0,4.23410650459726,0.0,3
2543.005761,1.0,1900.63,1900.63,0.0,0.0,0.75,0.75,0.0,0.0,0.0,29.0,4000.0,674.748921,786.205716,0.0,12.0,High,0.63575144025,Medium,0.857144336335078,0.7471012955776086,29.0,7.550466692110015,0.0,1
11206.78624,1.0,1257.77,540.65,717.12,8295.538786,0.909091,0.909091,0.636364,0.636364,21.0,25.0,15000.0,20873.22194,2522.629723,0.090909,11.0,High,0.7471190826666666,High,8.271111149850727,0.11222287551408547,46.0,7.137890332685097,9.023593693075341,4
308.769481,1.0,489.24,0.0,489.24,1010.553199,0.75,0.0,0.75,0.416667,9.0,11.0,1000.0,1660.010795,207.644586,0.166667,12.0,Medium,0.308769481,Medium,7.956165203347284,1.579367981702497,20.0,6.194895067112172,6.919242249391854,3
3014.625246,1.0,0.0,0.0,0.0,1143.763365,0.0,0.0,0.0,0.166667,2.0,0.0,6500.0,1023.016247,938.580888,0.0,12.0,High,0.4637884993846154,Medium,1.0888006131942523,0.0,2.0,0.0,7.0429532265072705,3
1360.590356,1.0,2834.03,1972.22,861.81,0.0,1.0,0.5,1.0,0.0,0.0,54.0,6000.0,1333.71178,301.821505,0.0,12.0,Medium,0.22676505933333332,Low,4.404283572925245,2.081411628329718,54.0,7.949807798116446,0.0,1
62.440728,1.0,709.01,709.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,2000.0,716.721864,170.422207,0.916667,12.0,Low,0.031220364,Low,4.18103276432557,11.175943630407268,12.0,6.565279054443217,0.0,1
2024.263677,0.875,56.0,56.0,0.0,4086.268496,0.125,0.125,0.0,0.5,10.0,1.0,2500.0,375.558603,413.255193,0.0,8.0,High,0.8097054708,High,0.906587556043021,0.027650720563434074,11.0,4.04305126783455,8.315632176537349,3
2610.997575,0.818182,328.7,328.7,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,4.0,8000.0,4256.385553,935.303835,0.0,12.0,High,0.326374696875,Medium,4.545944803269977,0.12584238329547454,4.0,5.798183150077685,0.0,1
1592.354384,1.0,736.26,425.62,310.64,3120.093926,0.833333,0.166667,0.583333,0.416667,6.0,11.0,6000.0,3636.148663,336.850732,0.0,12.0,High,0.2653923973333333,Low,10.762589269748867,0.4620817612160284,17.0,6.602940611523369,8.045938836659335,4
1689.238956,1.0,261.89,139.19,122.7,0.0,0.416667,0.083333,0.333333,0.0,0.0,7.0,1700.0,309.348573,1196.937133,0.0,12.0,High,0.993669974117647,High,0.2582343968462659,0.1549425890761448,7.0,5.571735693735869,0.0,3
203.499251,1.0,2115.76,530.0,1585.76,0.0,1.0,0.5,1.0,0.0,0.0,52.0,4000.0,1953.639143,172.233875,1.0,12.0,Low,0.05087481275,Low,11.277466044097899,10.346052563292764,52.0,7.657641896734684,0.0,1
1791.85654,1.0,71.38,0.0,71.38,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,3000.0,547.424357,647.111708,0.0,12.0,High,0.5972855133333334,Medium,0.8446450669581176,0.03981355920424062,5.0,4.281930018135596,0.0,3
5.626795,0.818182,374.4,0.0,374.4,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,419.512265,2.891346,0.090909,12.0,Low,0.005626795,Low,107.80646722239554,56.49789981431445,12.0,5.927992124152408,0.0,1
2305.006202,1.0,0.0,0.0,0.0,370.248624,0.0,0.0,0.0,0.166667,2.0,0.0,2500.0,624.147899,699.416582,0.0,12.0,High,0.9220024808,High,0.8911095411501838,0.0,2.0,0.0,5.916871983712734,3
1138.014732,1.0,1170.48,1170.48,0.0,920.050071,0.416667,0.416667,0.0,0.25,4.0,5.0,4500.0,1078.964657,247.32444,0.083333,12.0,Medium,0.2528921626666667,Low,4.34497972491149,1.0276249877336967,9.0,7.066023185672372,6.825514400684158,3
80.762254,0.636364,861.9,150.0,711.9,0.0,0.5,0.083333,0.416667,0.0,0.0,7.0,6000.0,1426.507994,147.707838,1.0,12.0,Low,0.013460375666666666,Low,9.592688678588683,10.541539131247532,7.0,6.7602988095142615,0.0,1
814.085729,0.818182,0.0,0.0,0.0,1087.144848,0.0,0.0,0.0,0.166667,2.0,0.0,3000.0,382.425723,292.838637,0.0,12.0,Medium,0.2713619096666667,Low,1.3014820886199523,0.0,2.0,0.0,6.992229550907504,3
444.630038,1.0,0.0,0.0,0.0,145.557904,0.0,0.0,0.0,0.25,3.0,0.0,500.0,172.645901,231.115707,0.0,12.0,Medium,0.889260076,High,0.7437924095330611,0.0,3.0,0.0,4.987420599513512,3
5402.993017,1.0,0.01,0.01,0.0,5942.11917,0.083333,0.083333,0.0,0.166667,5.0,1.0,12000.0,1071.665067,1998.26387,0.0,12.0,High,0.4502494180833333,Medium,0.5360298273183919,1.8504835162706133e-06,6.0,0.009950330853168092,8.689989387327826,4
1237.510447,0.555556,0.0,0.0,0.0,2914.767437,0.0,0.0,0.0,0.111111,2.0,0.0,3000.0,578.821763,473.168189,0.0,9.0,Medium,0.4125034823333334,Medium,1.2207098165330532,0.0,2.0,0.0,7.977888335832794,3
289.512368,1.0,4185.94,898.14,3287.8,0.0,1.0,0.666667,1.0,0.0,0.0,90.0,6000.0,3836.06844,175.475265,0.909091,12.0,Medium,0.04825206133333333,Low,21.737145089426555,14.408818560179165,90.0,8.339725435847205,0.0,0
404.182321,1.0,3682.11,2473.8,1208.31,0.0,1.0,1.0,1.0,0.0,0.0,76.0,10000.0,3259.008834,218.502255,0.833333,12.0,Medium,0.0404182321,Low,14.847268124876441,9.08753864411572,76.0,8.211512782955342,0.0,0
1714.896284,1.0,2000.0,2000.0,0.0,0.0,0.111111,0.111111,0.0,0.0,0.0,1.0,2000.0,448.300443,348.836471,0.0,9.0,High,0.857448142,High,1.2814571382981963,1.1655716133015415,1.0,7.601402334583733,0.0,3
388.132417,1.0,0.0,0.0,0.0,689.70174,0.0,0.0,0.0,0.333333,7.0,0.0,1050.0,1601.295316,225.711121,0.083333,12.0,Medium,0.3696499209523809,Medium,7.063152918731323,0.0,7.0,0.0,6.537708095275191,3
162.027905,0.818182,1045.84,1045.84,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,7.0,1850.0,530.125935,171.522214,0.125,12.0,Low,0.08758265135135135,Low,3.0727981209422692,6.415098077841336,7.0,6.9535313816187205,0.0,1
1801.084627,0.833333,0.0,0.0,0.0,3189.613873,0.0,0.0,0.0,0.833333,11.0,0.0,10000.0,329.077571,216.751158,0.0,6.0,High,0.1801084627,Low,1.511255205356933,0.0,11.0,0.0,8.067968613942444,4
4976.028578,1.0,900.87,0.0,900.87,0.0,1.0,0.0,1.0,0.0,0.0,162.0,5500.0,92.865469,50260.75947,0.0,12.0,High,0.9047324687272728,High,0.001847636652183438,0.1810055911637966,162.0,6.804470385507223,0.0,0
24.831137,0.636364,1909.13,30.0,1879.13,0.0,0.916667,0.083333,0.833333,0.0,0.0,12.0,2000.0,1831.935279,21.095616,0.0,12.0,Low,0.0124155685,Low,82.90944588283939,73.908090069748,12.0,7.554926581551731,0.0,1
3682.667737,1.0,2214.64,1250.3,964.34,0.0,1.0,0.666667,1.0,0.0,0.0,34.0,9000.0,1428.539668,930.608759,0.0,12.0,High,0.40918530411111115,Medium,1.5334115895748035,0.6012051460981156,34.0,7.703296579796306,0.0,1
629.946336,1.0,1832.92,1832.92,0.0,0.0,0.5,0.5,0.0,0.0,0.0,14.0,6500.0,1425.425074,231.1444,0.0,12.0,Medium,0.09691482092307692,Low,6.140251817403306,2.905033115209342,14.0,7.514211031363373,0.0,1
568.060722,1.0,1799.03,1799.03,0.0,0.0,0.833333,0.833333,0.0,0.0,0.0,14.0,10000.0,1770.472642,215.536534,0.0,12.0,Medium,0.05680607220000001,Low,8.176322994068059,3.16140251900921,14.0,7.4955586104120355,0.0,1
300.395286,1.0,394.95,277.95,117.0,0.0,0.916667,0.25,0.75,0.0,0.0,33.0,6000.0,339.702306,175.28579,0.0,12.0,Medium,0.050065881,Low,1.9269976666865778,1.3104053657959336,33.0,5.981287940656421,0.0,1
898.253159,0.857143,165.5,165.5,0.0,1157.345416,0.285714,0.285714,0.0,0.142857,1.0,5.0,1200.0,375.839637,481.804214,0.0,7.0,Medium,0.7485442991666666,High,0.7784514428451115,0.18404161091192786,6.0,5.1149953094204985,7.054747900355516,3
919.799915,0.857143,320.01,69.0,251.01,1056.477112,0.857143,0.142857,0.714286,0.142857,3.0,7.0,1200.0,195.595593,673.698985,0.0,7.0,Medium,0.7664999291666668,High,0.28990052949316353,0.347534784470522,10.0,5.771472275292758,6.963641267187391,3
368.367166,1.0,1121.86,169.2,952.66,1172.195497,0.666667,0.083333,0.583333,0.333333,5.0,11.0,3500.0,3312.219079,195.611673,0.416667,12.0,Medium,0.10524776171428571,Low,16.84650269467978,3.037248849563418,16.0,7.023634280893964,7.067486498875677,1
25.950664,0.636364,231.25,0.0,231.25,0.0,0.666667,0.0,0.583333,0.0,0.0,14.0,4000.0,209.115604,94.901424,0.090909,12.0,Low,0.006487666,Low,2.180526579042246,8.580493601196617,14.0,5.447814377693948,0.0,1
1817.618232,1.0,623.19,0.0,623.19,408.434019,1.0,0.0,0.916667,0.083333,1.0,26.0,2800.0,719.914581,867.218309,0.0,12.0,High,0.6491493685714286,Medium,0.8291861315723532,0.3426722492024374,27.0,6.436454809202101,6.014775764547848,3
24.569042,1.0,532.93,0.0,532.93,0.0,1.0,0.0,1.0,0.0,0.0,23.0,3000.0,686.935875,150.108154,0.8,12.0,Low,0.008189680666666666,Low,4.545988133770729,20.842783237635572,23.0,6.280264744225334,0.0,1
5256.69533,1.0,188.6,188.6,0.0,1934.418697,0.083333,0.083333,0.0,0.333333,4.0,1.0,9000.0,1421.954639,1452.249653,0.0,12.0,High,0.5840772588888888,Medium,0.9784654935678831,0.03587123029435789,5.0,5.244916589820922,7.568078962935469,4
117.706441,1.0,718.44,0.0,718.44,0.0,1.0,0.0,1.0,0.0,0.0,14.0,3000.0,885.366764,174.343817,0.333333,12.0,Low,0.03923548033333333,Low,5.049318414232992,6.052241091113161,14.0,6.57847313160626,0.0,1
2707.058356,1.0,2018.13,1545.23,472.9,0.0,0.75,0.25,0.666667,0.0,0.0,26.0,7000.0,2575.541309,661.487315,0.0,12.0,High,0.3867226222857143,Medium,3.8876839611638454,0.7452313557160288,26.0,7.610422004551045,0.0,1
4917.162359,1.0,0.0,0.0,0.0,3179.132724,0.0,0.0,0.0,0.25,7.0,0.0,5000.0,865.821715,1977.876309,0.0,12.0,High,0.9834324717999999,High,0.4375320029161055,0.0,7.0,0.0,8.064678212010172,4
272.717108,1.0,227.44,227.44,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,4500.0,316.388557,191.312297,0.0,12.0,Low,0.06060380177777778,Low,1.6451811035255848,0.8309308894203281,12.0,5.4312735937966625,0.0,1
4708.26338,1.0,0.0,0.0,0.0,1352.783037,0.0,0.0,0.0,0.166667,2.0,0.0,10000.0,1325.649779,1227.092304,0.0,12.0,High,0.470826338,Medium,1.0794382268191465,0.0,2.0,0.0,7.210658202080214,4
82.029477,1.0,1126.32,580.44,545.88,0.0,1.0,1.0,1.0,0.0,0.0,49.0,9000.0,1136.224986,177.605867,0.5,12.0,Low,0.009114386333333334,Low,6.361633047586281,13.565302838171556,49.0,7.027598413399361,0.0,1
9919.456275,1.0,740.75,0.0,740.75,2238.487012,1.0,0.0,1.0,0.166667,2.0,13.0,14000.0,3281.898514,2912.794724,0.0,12.0,High,0.7085325910714286,High,1.1263314079636586,0.0746689445995265,15.0,6.609012259170931,7.714002106121718,4
3258.237364,1.0,921.12,521.14,399.98,0.0,0.75,0.5,0.5,0.0,0.0,14.0,6200.0,1323.776141,1011.025921,0.0,12.0,High,0.5255221554838709,Medium,1.308045686904891,0.2826182622273104,14.0,6.826675366931395,0.0,1
61.115414,0.909091,239.71,0.0,239.71,0.0,0.454545,0.0,0.454545,0.0,0.0,5.0,700.0,358.108438,130.741607,0.090909,11.0,Low,0.08730773428571428,Low,2.7182637752399668,3.859106533524835,5.0,5.48359288941835,0.0,1
1002.791997,1.0,0.0,0.0,0.0,234.105509,0.0,0.0,0.0,0.083333,3.0,0.0,1200.0,239.80734,225.238271,0.0,12.0,Medium,0.8356599975000001,High,1.0599768948906085,0.0,3.0,0.0,5.460034387853366,3
2951.220065,1.0,0.0,0.0,0.0,1477.737906,0.0,0.0,0.0,0.666667,16.0,0.0,8500.0,710.854365,685.291892,0.0,12.0,High,0.3472023605882353,Medium,1.0357901255811428,0.0,16.0,0.0,7.298944236729989,3
1248.903628,1.0,518.31,113.31,405.0,472.118676,1.0,0.333333,1.0,0.25,5.0,29.0,1200.0,1141.190295,980.845115,0.0,12.0,Medium,1.0407530233333333,Very High,1.1622915646934804,0.41467997083051905,34.0,6.252501007356566,6.159346257655882,3
793.167009,1.0,433.31,200.0,233.31,766.872458,1.0,0.142857,0.857143,0.428571,5.0,8.0,1000.0,363.064207,430.485462,0.0,7.0,Medium,0.793167009,High,0.8414285971933859,0.5456157144397319,13.0,6.073758564834062,6.643623649043971,3
2368.338673,1.0,1307.18,762.5,544.68,0.0,0.916667,0.333333,0.666667,0.0,0.0,20.0,9000.0,2167.293003,539.880492,0.0,12.0,High,0.26314874144444445,Low,4.006972029969238,0.5517066913633245,20.0,7.176392137228012,0.0,1
7287.084204,1.0,0.0,0.0,0.0,6605.075695,0.0,0.0,0.0,0.75,24.0,0.0,7500.0,4293.062891,5255.006819,0.0,12.0,High,0.9716112271999999,High,0.8167917277962724,0.0,24.0,0.0,8.795745064407642,4
3764.89205,1.0,898.43,479.0,419.43,2094.091371,0.5,0.083333,0.416667,0.333333,6.0,22.0,4500.0,1067.435442,1116.032132,0.0,12.0,High,0.8366426777777778,High,0.9555995852051281,0.23857030102602117,28.0,6.801761229350703,7.647352445247664,3
14.775035,1.0,80.44,0.0,80.44,0.0,0.333333,0.0,0.333333,0.0,0.0,4.0,3000.0,137.217255,81.263818,0.083333,12.0,Low,0.004925011666666667,Low,1.6680146671529394,5.099196293383818,4.0,4.399866552802212,0.0,1
306.460387,1.0,0.0,0.0,0.0,191.834575,0.0,0.0,0.0,0.083333,1.0,0.0,7000.0,577.962789,171.809634,0.083333,12.0,Medium,0.04378005528571429,Low,3.3445056020429975,0.0,1.0,0.0,5.261832697011442,3
1499.689937,1.0,159.96,0.0,159.96,601.616399,0.25,0.0,0.25,0.416667,10.0,8.0,4000.0,356.317359,522.252346,0.0,12.0,Medium,0.37492248425,Medium,0.680966577071018,0.10659097262941132,18.0,5.081155886911374,6.401280840066372,3
2778.220254,1.0,0.0,0.0,0.0,99.790116,0.0,0.0,0.0,0.083333,2.0,0.0,3000.0,813.686705,1449.354152,0.0,12.0,High,0.926073418,High,0.5610262182363855,0.0,2.0,0.0,4.613040295273953,3
56.149055,0.909091,493.32,149.93,343.39,0.0,0.75,0.166667,0.5,0.0,0.0,14.0,5000.0,471.382074,153.842106,0.75,12.0,Low,0.011229811,Low,3.044275786329075,8.632163733941008,14.0,6.203183080752724,0.0,1
1924.657194,1.0,0.0,0.0,0.0,906.645286,0.0,0.0,0.0,0.166667,2.0,0.0,2500.0,428.488182,715.614697,0.0,12.0,High,0.7698628775999999,High,0.5979338461711734,0.0,2.0,0.0,6.810853648091046,3
72.425884,1.0,655.68,0.0,655.68,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1000.0,718.537117,162.732686,0.333333,12.0,Low,0.072425884,Low,4.388476941006147,8.929820987923005,0.0,6.487196837426318,0.0,1
653.88103,0.909091,0.0,0.0,0.0,1366.204137,0.0,0.0,0.0,0.416667,7.0,0.0,1400.0,205.709969,271.728487,0.0,12.0,Medium,0.46705787857142855,Medium,0.7542665280873282,0.0,7.0,0.0,7.220523157689138,3
579.243601,1.0,505.48,505.48,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,6.0,1950.0,188.304134,302.43456,0.0,12.0,Medium,0.29704800051282054,Low,0.6205757643427302,0.871151356307676,6.0,6.227484836235871,0.0,1
95.259372,0.727273,43.3,0.0,43.3,0.0,0.083333,0.0,0.083333,0.0,0.0,1.0,7000.0,526.604881,207.134146,0.0,12.0,Low,0.013608481714285714,Low,2.530122476876043,0.44982632963780395,1.0,3.7909846770510898,0.0,1
551.580225,1.0,2955.91,952.51,2003.4,0.0,1.0,1.0,0.833333,0.0,0.0,62.0,8000.0,2456.581737,209.435975,0.25,12.0,Medium,0.068947528125,Low,11.673772685492581,5.349286612636201,62.0,7.991900083136326,0.0,1
1181.767566,1.0,153.95,153.95,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,5.0,6500.0,1908.258846,365.472319,0.0,12.0,Medium,0.18181039476923078,Low,5.207102275028854,0.13016082316210553,5.0,5.043102484233757,0.0,1
11.834127,0.166667,272.9,69.9,203.0,0.0,0.833333,0.166667,0.5,0.0,0.0,5.0,6000.0,313.913093,81.433073,1.0,6.0,Low,0.0019723545,Low,3.808096454198669,21.263620034303848,5.0,5.612763076269032,0.0,1
1138.554361,1.0,831.89,831.89,0.0,495.002834,0.166667,0.166667,0.0,0.166667,2.0,7.0,1200.0,381.967601,457.75848,0.0,12.0,Medium,0.9487953008333333,High,0.8326115323252444,0.7300134407541441,9.0,6.724901580625973,6.206581640418282,3
9962.070262,1.0,7465.91,6075.62,1390.29,0.0,1.0,0.833333,0.666667,0.0,0.0,57.0,18500.0,2403.16006,2207.068883,0.0,12.0,High,0.5384902844324324,Medium,1.0883537549494104,0.7493583607932204,57.0,8.918236537929717,0.0,0
6416.448101,1.0,0.0,0.0,0.0,3580.392989,0.0,0.0,0.0,0.25,9.0,0.0,7500.0,1756.557983,2302.022679,0.0,12.0,High,0.8555264134666667,High,0.7627184912320178,0.0,9.0,0.0,8.183507106786402,4
2762.340044,1.0,2372.98,2372.98,0.0,1465.082446,0.166667,0.166667,0.0,0.083333,1.0,5.0,4500.0,659.726225,874.537967,0.0,12.0,High,0.6138533431111112,Medium,0.7535095562566277,0.8587361534286803,6.0,7.7723231505342945,7.290349119610142,3
926.458992,0.818182,6200.71,5742.61,458.1,283.476295,0.666667,0.666667,0.416667,0.083333,1.0,49.0,7000.0,7932.430735,271.788449,0.142857,12.0,Medium,0.13235128457142856,Low,29.07905655125448,6.685697215171321,50.0,8.732580339457188,5.650649928478075,0
7474.408678,1.0,0.0,0.0,0.0,10187.5226,0.0,0.0,0.0,0.6,11.0,0.0,10000.0,2021.908233,1918.555864,0.0,10.0,High,0.7474408678,High,1.053320859746544,0.0,11.0,0.0,9.229017130425703,4
287.884126,1.0,1545.03,124.72,1420.31,289.630816,1.0,0.083333,1.0,0.333333,5.0,41.0,6500.0,1182.107223,187.489659,0.25,12.0,Medium,0.04428986553846154,Low,6.271469900637891,5.3482689457294725,46.0,7.343445633875007,5.672053788184393,1
170.617046,0.727273,350.0,350.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,3000.0,828.8943,175.629153,0.142857,12.0,Low,0.05687234866666666,Low,4.69285101537004,2.0394244520442335,1.0,5.860786223465865,0.0,1
86.661044,1.0,709.98,0.0,709.98,0.0,1.0,0.0,0.916667,0.0,0.0,12.0,1000.0,727.104508,168.805075,0.166667,12.0,Low,0.086661044,Low,4.281995152382813,8.099150632976718,12.0,6.566644300012384,0.0,1
1541.743608,1.0,0.0,0.0,0.0,118.974129,0.0,0.0,0.0,0.333333,5.0,0.0,1600.0,353.686721,428.150067,0.0,12.0,High,0.963589755,High,0.8241562758511698,0.0,5.0,0.0,4.787276127872155,3
7558.010921,1.0,365.26,188.56,176.7,4738.30754,0.5,0.083333,0.416667,0.666667,25.0,9.0,8000.0,3311.192387,4903.859993,0.0,12.0,High,0.944751365125,High,0.6750839762451095,0.04832113669597382,34.0,5.903343463712803,8.463646315409548,4
6956.37654,1.0,11500.94,3091.01,8409.93,15133.53213,1.0,1.0,1.0,1.0,48.0,308.0,14000.0,20122.00545,1617.014574,0.166667,12.0,High,0.4968840385714286,Medium,12.436232511957584,1.653057001281693,356.0,9.350270995776004,9.624734307862703,0
99.256215,0.636364,1554.39,1174.39,380.0,0.0,0.636364,0.454545,0.181818,0.0,0.0,9.0,6000.0,1006.702329,139.902685,0.5,11.0,Low,0.0165427025,Low,7.144663914672741,15.504175975524312,9.0,7.349481597025825,0.0,1
